datetime,Price,INDO,Gas
2019-01-01 00:00:00,48.81,23712,24.56053498
2019-01-01 00:30:00,50.24,24315,24.56053498
2019-01-01 01:00:00,41.9,24037,24.56053498
2019-01-01 01:30:00,39.32,23072,24.56053498
2019-01-01 02:00:00,34.09,22204,24.56053498
2019-01-01 02:30:00,29.85,21874,24.56053498
2019-01-01 03:00:00,27.55,20840,24.56053498
2019-01-01 03:30:00,25.61,20529,24.56053498
2019-01-01 04:00:00,28.74,20221,24.56053498
2019-01-01 04:30:00,26.86,19990,24.56053498
2019-01-01 05:00:00,22.67,20040,24.56053498
2019-01-01 05:30:00,22.9,20322,24.56053498
2019-01-01 06:00:00,22.91,21028,24.56053498
2019-01-01 06:30:00,23.39,21491,24.56053498
2019-01-01 07:00:00,40.69,22133,24.56053498
2019-01-01 07:30:00,40.41,22518,24.56053498
2019-01-01 08:00:00,40.06,23126,24.56053498
2019-01-01 08:30:00,41.45,23871,24.56053498
2019-01-01 09:00:00,40.95,25020,24.56053498
2019-01-01 09:30:00,40.15,26145,24.56053498
2019-01-01 10:00:00,42.53,27150,24.56053498
2019-01-01 10:30:00,45.1,27989,24.56053498
2019-01-01 11:00:00,51.75,28601,24.56053498
2019-01-01 11:30:00,51.08,29122,24.56053498
2019-01-01 12:00:00,50.67,29737,24.56053498
2019-01-01 12:30:00,50.38,30088,24.56053498
2019-01-01 13:00:00,51.43,30372,24.56053498
2019-01-01 13:30:00,49.9,30324,24.56053498
2019-01-01 14:00:00,51.39,30640,24.56053498
2019-01-01 14:30:00,52.01,30986,24.56053498
2019-01-01 15:00:00,51.87,31624,24.56053498
2019-01-01 15:30:00,48.49,32453,24.56053498
2019-01-01 16:00:00,54.99,34206,24.56053498
2019-01-01 16:30:00,62.42,36242,24.56053498
2019-01-01 17:00:00,65.19,36794,24.56053498
2019-01-01 17:30:00,65.95,36693,24.56053498
2019-01-01 18:00:00,65.15,36261,24.56053498
2019-01-01 18:30:00,64.22,35556,24.56053498
2019-01-01 19:00:00,59.0,34963,24.56053498
2019-01-01 19:30:00,57.74,34032,24.56053498
2019-01-01 20:00:00,57.2,33210,24.56053498
2019-01-01 20:30:00,54.44,32072,24.56053498
2019-01-01 21:00:00,51.66,31067,24.56053498
2019-01-01 21:30:00,50.61,29679,24.56053498
2019-01-01 22:00:00,50.84,28325,24.56053498
2019-01-01 22:30:00,49.46,27087,24.56053498
2019-01-01 23:00:00,45.07,25647,24.56053498
2019-01-01 23:30:00,45.05,24665,24.56053498
2019-01-02 00:00:00,44.9,24659,27.97678464
2019-01-02 00:30:00,44.73,25191,27.97678464
2019-01-02 01:00:00,44.02,24991,27.97678464
2019-01-02 01:30:00,43.99,24427,27.97678464
2019-01-02 02:00:00,44.17,24059,27.97678464
2019-01-02 02:30:00,45.01,23925,27.97678464
2019-01-02 03:00:00,46.71,23537,27.97678464
2019-01-02 03:30:00,45.11,23227,27.97678464
2019-01-02 04:00:00,46.19,23025,27.97678464
2019-01-02 04:30:00,45.92,23145,27.97678464
2019-01-02 05:00:00,46.04,23734,27.97678464
2019-01-02 05:30:00,49.4,25000,27.97678464
2019-01-02 06:00:00,49.4,27726,27.97678464
2019-01-02 06:30:00,49.01,30001,27.97678464
2019-01-02 07:00:00,53.39,32515,27.97678464
2019-01-02 07:30:00,55.55,34175,27.97678464
2019-01-02 08:00:00,57.27,36046,27.97678464
2019-01-02 08:30:00,54.93,37470,27.97678464
2019-01-02 09:00:00,58.87,38617,27.97678464
2019-01-02 09:30:00,57.42,39004,27.97678464
2019-01-02 10:00:00,57.52,39156,27.97678464
2019-01-02 10:30:00,58.09,39152,27.97678464
2019-01-02 11:00:00,65.43,39183,27.97678464
2019-01-02 11:30:00,66.07,39055,27.97678464
2019-01-02 12:00:00,68.28,39441,27.97678464
2019-01-02 12:30:00,67.03,39649,27.97678464
2019-01-02 13:00:00,65.88,39925,27.97678464
2019-01-02 13:30:00,66.68,40105,27.97678464
2019-01-02 14:00:00,67.12,40485,27.97678464
2019-01-02 14:30:00,70.3,40980,27.97678464
2019-01-02 15:00:00,88.15,41194,27.97678464
2019-01-02 15:30:00,91.47,42168,27.97678464
2019-01-02 16:00:00,94.41,43385,27.97678464
2019-01-02 16:30:00,103.38,44369,27.97678464
2019-01-02 17:00:00,107.02,44910,27.97678464
2019-01-02 17:30:00,112.17,44807,27.97678464
2019-01-02 18:00:00,113.78,44620,27.97678464
2019-01-02 18:30:00,108.24,44245,27.97678464
2019-01-02 19:00:00,96.63,43605,27.97678464
2019-01-02 19:30:00,83.78,42374,27.97678464
2019-01-02 20:00:00,75.96,41140,27.97678464
2019-01-02 20:30:00,75.12,39497,27.97678464
2019-01-02 21:00:00,62.12,37915,27.97678464
2019-01-02 21:30:00,61.44,35999,27.97678464
2019-01-02 22:00:00,58.03,34118,27.97678464
2019-01-02 22:30:00,57.06,32231,27.97678464
2019-01-02 23:00:00,55.25,30129,27.97678464
2019-01-03 00:00:00,60.18,28588,27.57114224
2019-01-03 00:30:00,60.18,28859,27.57114224
2019-01-03 01:30:00,59.47,27894,27.57114224
2019-01-03 02:00:00,59.52,27432,27.57114224
2019-01-03 02:30:00,57.77,27215,27.57114224
2019-01-03 03:00:00,56.41,26840,27.57114224
2019-01-03 03:30:00,53.79,26386,27.57114224
2019-01-03 04:00:00,53.8,26184,27.57114224
2019-01-03 04:30:00,53.56,26264,27.57114224
2019-01-03 05:00:00,52.22,26940,27.57114224
2019-01-03 05:30:00,51.42,28090,27.57114224
2019-01-03 06:00:00,61.04,30719,27.57114224
2019-01-03 06:30:00,58.98,33146,27.57114224
2019-01-03 07:00:00,64.17,35850,27.57114224
2019-01-03 07:30:00,67.2,37636,27.57114224
2019-01-03 08:00:00,62.77,39316,27.57114224
2019-01-03 08:30:00,61.59,40598,27.57114224
2019-01-03 09:00:00,63.18,41605,27.57114224
2019-01-03 09:30:00,61.49,41840,27.57114224
2019-01-03 10:00:00,62.47,41975,27.57114224
2019-01-03 10:30:00,64.73,42114,27.57114224
2019-01-03 11:00:00,74.85,41913,27.57114224
2019-01-03 11:30:00,73.81,41978,27.57114224
2019-01-03 12:00:00,72.85,42222,27.57114224
2019-01-03 12:30:00,74.73,42018,27.57114224
2019-01-03 13:00:00,75.25,42172,27.57114224
2019-01-03 13:30:00,78.28,42825,27.57114224
2019-01-03 14:00:00,81.65,43197,27.57114224
2019-01-03 14:30:00,78.19,43311,27.57114224
2019-01-03 15:00:00,89.91,43531,27.57114224
2019-01-03 15:30:00,95.59,44053,27.57114224
2019-01-03 16:00:00,100.53,44682,27.57114224
2019-01-03 16:30:00,108.05,44572,27.57114224
2019-01-03 17:00:00,104.51,44653,27.57114224
2019-01-03 17:30:00,100.12,44551,27.57114224
2019-01-03 18:00:00,97.16,44287,27.57114224
2019-01-03 18:30:00,96.37,44434,27.57114224
2019-01-03 19:00:00,72.25,44536,27.57114224
2019-01-03 19:30:00,68.94,43730,27.57114224
2019-01-03 20:00:00,69.28,42388,27.57114224
2019-01-03 20:30:00,66.3,40960,27.57114224
2019-01-03 21:00:00,63.42,39148,27.57114224
2019-01-03 21:30:00,62.58,37104,27.57114224
2019-01-03 22:00:00,61.71,35110,27.57114224
2019-01-03 22:30:00,60.31,33096,27.57114224
2019-01-03 23:00:00,53.04,31045,27.57114224
2019-01-03 23:30:00,52.69,29697,27.57114224
2019-01-04 00:00:00,54.6,29342,27.83384126
2019-01-04 00:30:00,56.04,29634,27.83384126
2019-01-04 01:00:00,54.67,29192,27.83384126
2019-01-04 01:30:00,54.71,28484,27.83384126
2019-01-04 02:00:00,54.08,27987,27.83384126
2019-01-04 02:30:00,52.4,27812,27.83384126
2019-01-04 03:00:00,49.6,27394,27.83384126
2019-01-04 03:30:00,49.71,26987,27.83384126
2019-01-04 04:00:00,49.73,26723,27.83384126
2019-01-04 04:30:00,49.58,26885,27.83384126
2019-01-04 05:00:00,49.76,27550,27.83384126
2019-01-04 05:30:00,50.0,28668,27.83384126
2019-01-04 06:00:00,54.53,31174,27.83384126
2019-01-04 06:30:00,51.8,33769,27.83384126
2019-01-04 07:00:00,56.61,36580,27.83384126
2019-01-04 07:30:00,57.46,38567,27.83384126
2019-01-04 08:00:00,56.59,40187,27.83384126
2019-01-04 08:30:00,55.3,41393,27.83384126
2019-01-04 09:00:00,57.49,42392,27.83384126
2019-01-04 09:30:00,57.84,42629,27.83384126
2019-01-04 10:00:00,58.8,42620,27.83384126
2019-01-04 10:30:00,58.79,42477,27.83384126
2019-01-04 11:00:00,58.71,42410,27.83384126
2019-01-04 11:30:00,60.24,42437,27.83384126
2019-01-04 12:00:00,59.87,42494,27.83384126
2019-01-04 12:30:00,59.7,42385,27.83384126
2019-01-04 13:00:00,60.64,42214,27.83384126
2019-01-04 13:30:00,63.1,42172,27.83384126
2019-01-04 14:00:00,63.09,42397,27.83384126
2019-01-04 14:30:00,62.78,42421,27.83384126
2019-01-04 15:00:00,70.25,42851,27.83384126
2019-01-04 15:30:00,70.38,43380,27.83384126
2019-01-04 16:00:00,70.01,43342,27.83384126
2019-01-04 16:30:00,71.85,44403,27.83384126
2019-01-04 17:00:00,70.31,44541,27.83384126
2019-01-04 17:30:00,69.96,44530,27.83384126
2019-01-04 18:00:00,68.11,44666,27.83384126
2019-01-04 18:30:00,67.17,44356,27.83384126
2019-01-04 19:00:00,65.68,44059,27.83384126
2019-01-04 19:30:00,64.0,42938,27.83384126
2019-01-04 20:00:00,60.88,41234,27.83384126
2019-01-04 20:30:00,58.79,39836,27.83384126
2019-01-04 21:00:00,58.53,38091,27.83384126
2019-01-04 21:30:00,57.22,36194,27.83384126
2019-01-04 22:00:00,57.94,34289,27.83384126
2019-01-04 22:30:00,58.36,32593,27.83384126
2019-01-04 23:00:00,58.61,30764,27.83384126
2019-01-04 23:30:00,60.2,29693,27.83384126
2019-01-05 00:00:00,54.16,29178,27.56884126
2019-01-05 00:30:00,59.17,29462,27.56884126
2019-01-05 01:00:00,56.35,28916,27.56884126
2019-01-05 01:30:00,55.53,28041,27.56884126
2019-01-05 02:00:00,55.76,27486,27.56884126
2019-01-05 02:30:00,54.81,27281,27.56884126
2019-01-05 03:30:00,58.57,26157,27.56884126
2019-01-05 04:00:00,59.7,25927,27.56884126
2019-01-05 04:30:00,59.7,25804,27.56884126
2019-01-05 05:00:00,56.06,25988,27.56884126
2019-01-05 05:30:00,48.21,26321,27.56884126
2019-01-05 06:00:00,56.02,27650,27.56884126
2019-01-05 06:30:00,52.93,28512,27.56884126
2019-01-05 07:00:00,50.35,29902,27.56884126
2019-01-05 07:30:00,58.13,31089,27.56884126
2019-01-05 08:00:00,55.93,32926,27.56884126
2019-01-05 08:30:00,57.77,34560,27.56884126
2019-01-05 09:00:00,58.81,36373,27.56884126
2019-01-05 09:30:00,58.6,37182,27.56884126
2019-01-05 10:00:00,59.6,37611,27.56884126
2019-01-05 10:30:00,59.48,37811,27.56884126
2019-01-05 11:00:00,65.8,38107,27.56884126
2019-01-05 11:30:00,68.67,38302,27.56884126
2019-01-05 12:00:00,68.61,38455,27.56884126
2019-01-05 12:30:00,74.49,38638,27.56884126
2019-01-05 13:00:00,68.61,38902,27.56884126
2019-01-05 13:30:00,69.15,38912,27.56884126
2019-01-05 14:00:00,69.2,38871,27.56884126
2019-01-05 14:30:00,69.14,38865,27.56884126
2019-01-05 15:00:00,74.34,39070,27.56884126
2019-01-05 15:30:00,72.11,39592,27.56884126
2019-01-05 16:00:00,84.74,40828,27.56884126
2019-01-05 16:30:00,88.91,42322,27.56884126
2019-01-05 17:00:00,89.2,42906,27.56884126
2019-01-05 17:30:00,87.56,42761,27.56884126
2019-01-05 18:00:00,87.34,42299,27.56884126
2019-01-05 18:30:00,84.72,41542,27.56884126
2019-01-05 19:00:00,67.1,40451,27.56884126
2019-01-05 19:30:00,65.45,39007,27.56884126
2019-01-05 20:00:00,65.37,37897,27.56884126
2019-01-05 20:30:00,62.56,36288,27.56884126
2019-01-05 21:00:00,62.47,35134,27.56884126
2019-01-05 21:30:00,62.15,33633,27.56884126
2019-01-05 22:00:00,61.2,32045,27.56884126
2019-01-05 22:30:00,60.65,30869,27.56884126
2019-01-05 23:00:00,54.24,29238,27.56884126
2019-01-05 23:30:00,62.67,28214,27.56884126
2019-01-06 00:00:00,62.48,27864,26.95284126
2019-01-06 00:30:00,63.63,28089,26.95284126
2019-01-06 01:00:00,64.97,27314,26.95284126
2019-01-06 01:30:00,61.9,26397,26.95284126
2019-01-06 02:00:00,60.98,25776,26.95284126
2019-01-06 02:30:00,61.36,25599,26.95284126
2019-01-06 03:00:00,61.21,25258,26.95284126
2019-01-06 03:30:00,63.25,24691,26.95284126
2019-01-06 04:00:00,63.42,24264,26.95284126
2019-01-06 04:30:00,63.13,24038,26.95284126
2019-01-06 05:00:00,58.81,24086,26.95284126
2019-01-06 05:30:00,58.59,24418,26.95284126
2019-01-06 06:00:00,57.05,25139,26.95284126
2019-01-06 06:30:00,57.72,25757,26.95284126
2019-01-06 07:00:00,54.53,26737,26.95284126
2019-01-06 07:30:00,51.06,27514,26.95284126
2019-01-06 08:00:00,50.89,28983,26.95284126
2019-01-06 08:30:00,51.32,30467,26.95284126
2019-01-06 09:00:00,58.23,32247,26.95284126
2019-01-06 09:30:00,62.35,33802,26.95284126
2019-01-06 10:00:00,74.73,34993,26.95284126
2019-01-06 10:30:00,74.63,35631,26.95284126
2019-01-06 11:00:00,76.41,35941,26.95284126
2019-01-06 11:30:00,77.33,36530,26.95284126
2019-01-06 12:00:00,77.25,36997,26.95284126
2019-01-06 12:30:00,76.02,37136,26.95284126
2019-01-06 13:00:00,71.55,37298,26.95284126
2019-01-06 13:30:00,71.05,37318,26.95284126
2019-01-06 14:00:00,68.06,37586,26.95284126
2019-01-06 14:30:00,67.15,37702,26.95284126
2019-01-06 15:00:00,79.95,38326,26.95284126
2019-01-06 15:30:00,79.01,39215,26.95284126
2019-01-06 16:00:00,83.84,40626,26.95284126
2019-01-06 16:30:00,93.27,42005,26.95284126
2019-01-06 17:00:00,97.79,42490,26.95284126
2019-01-06 17:30:00,98.01,42141,26.95284126
2019-01-06 18:00:00,93.06,41791,26.95284126
2019-01-06 18:30:00,90.02,41350,26.95284126
2019-01-06 19:00:00,69.7,40148,26.95284126
2019-01-06 19:30:00,67.83,38763,26.95284126
2019-01-06 20:00:00,66.53,37617,26.95284126
2019-01-06 20:30:00,64.44,36230,26.95284126
2019-01-06 21:00:00,58.65,34522,26.95284126
2019-01-06 21:30:00,58.43,32685,26.95284126
2019-01-06 22:00:00,57.17,31003,26.95284126
2019-01-06 22:30:00,56.13,29053,26.95284126
2019-01-06 23:00:00,51.78,27152,26.95284126
2019-01-06 23:30:00,51.64,26025,26.95284126
2019-01-07 00:00:00,51.41,25807,25.97847901
2019-01-07 00:30:00,51.17,26078,25.97847901
2019-01-07 01:00:00,51.45,25857,25.97847901
2019-01-07 01:30:00,51.42,25253,25.97847901
2019-01-07 02:00:00,51.29,24597,25.97847901
2019-01-07 02:30:00,50.85,24391,25.97847901
2019-01-07 03:00:00,47.61,23975,25.97847901
2019-01-07 03:30:00,46.84,23324,25.97847901
2019-01-07 04:00:00,45.23,23015,25.97847901
2019-01-07 04:30:00,45.51,23077,25.97847901
2019-01-07 05:00:00,51.38,23777,25.97847901
2019-01-07 05:30:00,48.85,24978,25.97847901
2019-01-07 06:00:00,55.37,28433,25.97847901
2019-01-07 06:30:00,56.2,31558,25.97847901
2019-01-07 07:00:00,57.37,34904,25.97847901
2019-01-07 07:30:00,56.68,36773,25.97847901
2019-01-07 08:00:00,55.21,37954,25.97847901
2019-01-07 08:30:00,55.18,38333,25.97847901
2019-01-07 09:00:00,55.55,38956,25.97847901
2019-01-07 09:30:00,54.39,39164,25.97847901
2019-01-07 10:00:00,53.34,38926,25.97847901
2019-01-07 10:30:00,53.32,38969,25.97847901
2019-01-07 11:00:00,50.48,38934,25.97847901
2019-01-07 11:30:00,50.22,38761,25.97847901
2019-01-07 12:00:00,50.21,38879,25.97847901
2019-01-07 12:30:00,50.12,38824,25.97847901
2019-01-07 13:00:00,50.62,38870,25.97847901
2019-01-07 13:30:00,51.74,38792,25.97847901
2019-01-07 14:00:00,52.35,38821,25.97847901
2019-01-07 14:30:00,52.44,38496,25.97847901
2019-01-07 15:00:00,55.2,38685,25.97847901
2019-01-07 15:30:00,57.36,39637,25.97847901
2019-01-07 16:00:00,53.93,41156,25.97847901
2019-01-07 16:30:00,58.64,42589,25.97847901
2019-01-07 17:00:00,59.39,42899,25.97847901
2019-01-07 17:30:00,58.84,42659,25.97847901
2019-01-07 18:00:00,57.68,42165,25.97847901
2019-01-07 18:30:00,56.43,41440,25.97847901
2019-01-07 19:00:00,56.16,40472,25.97847901
2019-01-07 19:30:00,56.86,39179,25.97847901
2019-01-07 20:00:00,56.78,37819,25.97847901
2019-01-07 20:30:00,55.71,36082,25.97847901
2019-01-07 21:00:00,55.32,34001,25.97847901
2019-01-07 21:30:00,55.18,31942,25.97847901
2019-01-07 22:00:00,53.2,29790,25.97847901
2019-01-07 22:30:00,53.65,27876,25.97847901
2019-01-07 23:00:00,42.54,25913,25.97847901
2019-01-07 23:30:00,41.45,24743,25.97847901
2019-01-08 00:00:00,46.8,24485,26.86147527
2019-01-08 00:30:00,46.84,24981,26.86147527
2019-01-08 01:00:00,48.47,24717,26.86147527
2019-01-08 01:30:00,42.52,24071,26.86147527
2019-01-08 02:00:00,43.37,23668,26.86147527
2019-01-08 02:30:00,43.63,23462,26.86147527
2019-01-08 03:00:00,44.81,23043,26.86147527
2019-01-08 03:30:00,45.74,22810,26.86147527
2019-01-08 04:00:00,45.13,22655,26.86147527
2019-01-08 04:30:00,44.64,22810,26.86147527
2019-01-08 05:00:00,46.38,23713,26.86147527
2019-01-08 05:30:00,47.07,25060,26.86147527
2019-01-08 06:00:00,55.55,28593,26.86147527
2019-01-08 06:30:00,44.81,31873,26.86147527
2019-01-08 07:00:00,51.45,35815,26.86147527
2019-01-08 07:30:00,59.64,37367,26.86147527
2019-01-08 08:00:00,60.97,38028,26.86147527
2019-01-08 08:30:00,61.02,38162,26.86147527
2019-01-08 09:00:00,66.35,38616,26.86147527
2019-01-08 09:30:00,63.75,38445,26.86147527
2019-01-08 10:00:00,63.9,38207,26.86147527
2019-01-08 10:30:00,63.98,37960,26.86147527
2019-01-08 11:00:00,60.74,37454,26.86147527
2019-01-08 11:30:00,60.0,37077,26.86147527
2019-01-08 12:00:00,59.36,36863,26.86147527
2019-01-08 12:30:00,58.52,36527,26.86147527
2019-01-08 13:00:00,58.24,36693,26.86147527
2019-01-08 13:30:00,56.49,36824,26.86147527
2019-01-08 14:00:00,54.47,37472,26.86147527
2019-01-08 14:30:00,54.17,37950,26.86147527
2019-01-08 15:00:00,56.05,38708,26.86147527
2019-01-08 15:30:00,60.0,40029,26.86147527
2019-01-08 16:00:00,61.66,41896,26.86147527
2019-01-08 16:30:00,72.79,44252,26.86147527
2019-01-08 17:00:00,75.65,44871,26.86147527
2019-01-08 17:30:00,78.04,44786,26.86147527
2019-01-08 18:00:00,78.1,44355,26.86147527
2019-01-08 18:30:00,72.84,44046,26.86147527
2019-01-08 19:00:00,74.54,43319,26.86147527
2019-01-08 19:30:00,71.07,41840,26.86147527
2019-01-08 20:00:00,69.24,41010,26.86147527
2019-01-08 20:30:00,64.54,39496,26.86147527
2019-01-08 21:00:00,60.63,37398,26.86147527
2019-01-08 21:30:00,59.75,35100,26.86147527
2019-01-08 22:00:00,58.28,33141,26.86147527
2019-01-08 22:30:00,57.86,31051,26.86147527
2019-01-08 23:00:00,51.56,29042,26.86147527
2019-01-08 23:30:00,50.46,27831,26.86147527
2019-01-09 00:00:00,48.68,27461,26.9114286
2019-01-09 00:30:00,49.25,27900,26.9114286
2019-01-09 01:00:00,49.66,27509,26.9114286
2019-01-09 01:30:00,49.37,26889,26.9114286
2019-01-09 02:00:00,49.42,26388,26.9114286
2019-01-09 02:30:00,49.71,26443,26.9114286
2019-01-09 03:00:00,50.47,25954,26.9114286
2019-01-09 03:30:00,50.54,25492,26.9114286
2019-01-09 04:00:00,50.19,25352,26.9114286
2019-01-09 04:30:00,50.45,25655,26.9114286
2019-01-09 05:00:00,50.26,26566,26.9114286
2019-01-09 05:30:00,50.21,28111,26.9114286
2019-01-09 06:00:00,58.99,31537,26.9114286
2019-01-09 06:30:00,49.64,34970,26.9114286
2019-01-09 07:00:00,59.99,38969,26.9114286
2019-01-09 07:30:00,61.95,40975,26.9114286
2019-01-09 08:00:00,56.55,41939,26.9114286
2019-01-09 08:30:00,55.49,41949,26.9114286
2019-01-09 09:00:00,56.84,42505,26.9114286
2019-01-09 09:30:00,55.74,42374,26.9114286
2019-01-09 10:00:00,55.96,41630,26.9114286
2019-01-09 10:30:00,57.7,41057,26.9114286
2019-01-09 11:00:00,54.14,40734,26.9114286
2019-01-09 11:30:00,53.88,40459,26.9114286
2019-01-09 12:00:00,52.95,40430,26.9114286
2019-01-09 12:30:00,52.73,40412,26.9114286
2019-01-09 13:00:00,52.37,40690,26.9114286
2019-01-09 13:30:00,52.27,40814,26.9114286
2019-01-09 14:00:00,52.41,41352,26.9114286
2019-01-09 14:30:00,52.43,41759,26.9114286
2019-01-09 15:00:00,57.49,42280,26.9114286
2019-01-09 15:30:00,58.32,43618,26.9114286
2019-01-09 16:00:00,65.15,44741,26.9114286
2019-01-09 16:30:00,65.26,45111,26.9114286
2019-01-09 17:00:00,62.82,45294,26.9114286
2019-01-09 17:30:00,62.94,45284,26.9114286
2019-01-09 18:00:00,62.42,45136,26.9114286
2019-01-09 18:30:00,62.03,44794,26.9114286
2019-01-09 19:00:00,63.13,44976,26.9114286
2019-01-09 19:30:00,61.02,44622,26.9114286
2019-01-09 20:00:00,57.62,43487,26.9114286
2019-01-09 20:30:00,57.81,41831,26.9114286
2019-01-09 21:00:00,57.0,39865,26.9114286
2019-01-09 21:30:00,55.95,37453,26.9114286
2019-01-09 22:00:00,55.23,35179,26.9114286
2019-01-09 22:30:00,54.27,33128,26.9114286
2019-01-09 23:00:00,49.76,31009,26.9114286
2019-01-09 23:30:00,49.09,29665,26.9114286
2019-01-10 00:00:00,50.19,29340,27.03930548
2019-01-10 00:30:00,50.81,29766,27.03930548
2019-01-10 01:00:00,51.41,29462,27.03930548
2019-01-10 01:30:00,50.97,28922,27.03930548
2019-01-10 02:00:00,52.67,28416,27.03930548
2019-01-10 02:30:00,52.51,28297,27.03930548
2019-01-10 03:00:00,51.69,27970,27.03930548
2019-01-10 03:30:00,51.46,27606,27.03930548
2019-01-10 04:00:00,50.67,27403,27.03930548
2019-01-10 04:30:00,50.76,27486,27.03930548
2019-01-10 05:00:00,52.82,28304,27.03930548
2019-01-10 05:30:00,50.6,29699,27.03930548
2019-01-10 06:00:00,63.42,33142,27.03930548
2019-01-10 06:30:00,51.47,36162,27.03930548
2019-01-10 07:00:00,69.3,39824,27.03930548
2019-01-10 07:30:00,77.0,41864,27.03930548
2019-01-10 08:00:00,79.49,42942,27.03930548
2019-01-10 08:30:00,78.92,42941,27.03930548
2019-01-10 09:00:00,74.55,43467,27.03930548
2019-01-10 09:30:00,75.92,43524,27.03930548
2019-01-10 10:00:00,77.21,43202,27.03930548
2019-01-10 10:30:00,77.71,43315,27.03930548
2019-01-10 11:00:00,74.95,43083,27.03930548
2019-01-10 11:30:00,74.28,42770,27.03930548
2019-01-10 12:00:00,77.89,43212,27.03930548
2019-01-10 12:30:00,77.93,43357,27.03930548
2019-01-10 13:00:00,77.21,43390,27.03930548
2019-01-10 13:30:00,75.72,43168,27.03930548
2019-01-10 14:00:00,76.44,43277,27.03930548
2019-01-10 14:30:00,75.69,43187,27.03930548
2019-01-10 15:00:00,70.72,43583,27.03930548
2019-01-10 15:30:00,71.8,44438,27.03930548
2019-01-10 16:00:00,69.42,45104,27.03930548
2019-01-10 16:30:00,67.76,45272,27.03930548
2019-01-10 17:00:00,67.93,45496,27.03930548
2019-01-10 17:30:00,66.97,45099,27.03930548
2019-01-10 18:00:00,66.54,45066,27.03930548
2019-01-10 18:30:00,65.97,45129,27.03930548
2019-01-10 19:00:00,60.26,44936,27.03930548
2019-01-10 19:30:00,60.66,44227,27.03930548
2019-01-10 20:00:00,60.43,42763,27.03930548
2019-01-10 20:30:00,58.92,41122,27.03930548
2019-01-10 21:00:00,58.19,38951,27.03930548
2019-01-10 21:30:00,57.49,36659,27.03930548
2019-01-10 22:00:00,57.33,34299,27.03930548
2019-01-10 22:30:00,56.64,32286,27.03930548
2019-01-10 23:00:00,52.44,30166,27.03930548
2019-01-10 23:30:00,53.83,28661,27.03930548
2019-01-11 00:00:00,47.53,28532,27.38305157
2019-01-11 00:30:00,47.6,29041,27.38305157
2019-01-11 01:00:00,50.45,28619,27.38305157
2019-01-11 01:30:00,49.44,27892,27.38305157
2019-01-11 02:00:00,52.5,27476,27.38305157
2019-01-11 02:30:00,51.73,27366,27.38305157
2019-01-11 03:00:00,49.94,26795,27.38305157
2019-01-11 03:30:00,49.61,26505,27.38305157
2019-01-11 04:00:00,49.44,26202,27.38305157
2019-01-11 04:30:00,49.76,26243,27.38305157
2019-01-11 05:00:00,55.3,27119,27.38305157
2019-01-11 05:30:00,56.06,28429,27.38305157
2019-01-11 06:00:00,61.94,31462,27.38305157
2019-01-11 06:30:00,53.29,34940,27.38305157
2019-01-11 07:00:00,55.81,38835,27.38305157
2019-01-11 07:30:00,67.58,41009,27.38305157
2019-01-11 08:00:00,60.88,42037,27.38305157
2019-01-11 08:30:00,57.77,42024,27.38305157
2019-01-11 09:00:00,58.8,42334,27.38305157
2019-01-11 09:30:00,59.18,41959,27.38305157
2019-01-11 10:00:00,64.33,41552,27.38305157
2019-01-11 10:30:00,62.45,41283,27.38305157
2019-01-11 11:00:00,63.32,41422,27.38305157
2019-01-11 11:30:00,64.25,41327,27.38305157
2019-01-11 12:00:00,63.34,41623,27.38305157
2019-01-11 12:30:00,63.54,41361,27.38305157
2019-01-11 13:00:00,60.38,41403,27.38305157
2019-01-11 13:30:00,58.94,41246,27.38305157
2019-01-11 14:00:00,56.14,41290,27.38305157
2019-01-11 14:30:00,55.04,40944,27.38305157
2019-01-11 15:00:00,56.12,41043,27.38305157
2019-01-11 15:30:00,61.69,41615,27.38305157
2019-01-11 16:00:00,56.63,43108,27.38305157
2019-01-11 16:30:00,64.64,44673,27.38305157
2019-01-11 17:00:00,63.23,45167,27.38305157
2019-01-11 17:30:00,62.43,44577,27.38305157
2019-01-11 18:00:00,67.87,44243,27.38305157
2019-01-11 18:30:00,63.37,43759,27.38305157
2019-01-11 19:00:00,59.17,42478,27.38305157
2019-01-11 19:30:00,59.6,40954,27.38305157
2019-01-11 20:00:00,60.87,39499,27.38305157
2019-01-11 20:30:00,59.72,37892,27.38305157
2019-01-11 21:00:00,58.95,35986,27.38305157
2019-01-11 21:30:00,58.02,33999,27.38305157
2019-01-11 22:00:00,57.78,31863,27.38305157
2019-01-11 22:30:00,59.76,30250,27.38305157
2019-01-11 23:00:00,55.49,28101,27.38305157
2019-01-11 23:30:00,58.72,26786,27.38305157
2019-01-12 00:00:00,58.27,26289,27.00205157
2019-01-12 00:30:00,58.64,26117,27.00205157
2019-01-12 01:00:00,58.63,25630,27.00205157
2019-01-12 01:30:00,57.88,24806,27.00205157
2019-01-12 02:00:00,54.76,24119,27.00205157
2019-01-12 02:30:00,51.58,23661,27.00205157
2019-01-12 03:00:00,41.17,22917,27.00205157
2019-01-12 03:30:00,39.98,22282,27.00205157
2019-01-12 04:00:00,38.82,21916,27.00205157
2019-01-12 04:30:00,38.52,21745,27.00205157
2019-01-12 05:00:00,40.91,21937,27.00205157
2019-01-12 05:30:00,40.81,22248,27.00205157
